BERT-Base Model,T&A Link,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-4060-classification-token,0.8511004454283301,0.8548124546261191,0.8515151515151516,0.14848484848484847,0.8741573241573242,0.12584267584267583,0.9317646429030182,0.9100956372232967,0.9775391185543821,0.9057065549704658,0.8280794763602873,0.1609859930000846,0.039404378275959356,0.9686761229314422,0.031323877068557916,0.9665511343130802,0.033448865686920015,0.946558388958955,0.9460935660337396,0.9493883245555823,0.946558388958955,0.9109901141015383,0.920354229235202,0.9100956372232967
pubmedbert-base-embeddings,abstract-text-classification-token,0.8498941979578593,0.8648706747104917,0.8424242424242424,0.15757575757575756,0.9022231736517451,0.09777682634825492,0.9402757199022099,0.909064161504032,0.9794270009464275,0.9048013307714174,0.8401874994729853,0.1363398532410091,0.038739910295005335,0.9757040805838215,0.02429591941617844,0.964583385346909,0.03541661465309093,0.9507081555437396,0.9500400338607422,0.9527800523602636,0.9507081555437396,0.917321305687296,0.933403279499327,0.909064161504032
all-mpnet-base-v2,vector-weighted-average-2080-hidden-states,0.8493946466281942,0.8494404182864466,0.851082251082251,0.1489177489177489,0.85704797847655,0.14295202152345007,0.922288411952945,0.9078633984219092,0.9625112797060067,0.9047715105089674,0.8180014862859954,0.1589430493892548,0.041554420408730905,0.9646445457615671,0.03535545423843295,0.9659436414390727,0.03405635856092727,0.9433175281863336,0.9433472008084229,0.9455476558656878,0.9433175281863336,0.9072363140550829,0.9114958099578113,0.9078633984219092
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-3070-classification-token,0.8485828177759842,0.8495941392683247,0.8510822510822512,0.14891774891774892,0.8650634418491562,0.13493655815084388,0.9261630375485869,0.9083594301679406,0.9753071717572181,0.9036493976265211,0.8216652986881071,0.1679637597125383,0.04139382349686323,0.9656366092536307,0.03436339074636948,0.9664428162642825,0.03355718373571769,0.9440526115600709,0.9438077531501305,0.9476188860200677,0.9440526115600709,0.9075562751055211,0.9157531290567191,0.9083594301679406
all-mpnet-base-v2,vector-weighted-average-4060-hidden-states,0.8484417460749801,0.853259497636745,0.8467532467532469,0.15324675324675324,0.8681207681207681,0.1318792318792319,0.929803065369206,0.9077252387092813,0.9665366163284757,0.9036298949981582,0.823127903244765,0.1539066671775679,0.04144994933723193,0.9686972306653159,0.031302769334684226,0.9651688069321969,0.03483119306780317,0.9457805823735258,0.94542231174499,0.9469887071304474,0.9457805823735258,0.9099840707800175,0.9166447875264824,0.9077252387092813
pubmedbert-base-embeddings,text-concatenation-classification-token,0.848087983568889,0.8604248612203281,0.8424242424242424,0.15757575757575756,0.8915681540681542,0.10843184593184593,0.938037626184631,0.9075760662659368,0.9747274849726283,0.9038057908806858,0.8336329908124904,0.1445694202007871,0.03979525563651477,0.972727890107631,0.027272109892368907,0.9643377390748966,0.03566226092510334,0.948215317174682,0.9478990710568244,0.9506997848522267,0.948215317174682,0.9142785900395735,0.9279529465715252,0.9075760662659368
all-mpnet-base-v2,vector-sum-hidden-states,0.8480840556489585,0.8459662787057363,0.8510822510822512,0.1489177489177489,0.8492914492914492,0.15070855070855071,0.9270997458643322,0.9073458000782237,0.9666175932711547,0.9032772864461327,0.8137913065976906,0.1553325297071884,0.04285034898047396,0.9636093490741965,0.03639065092580355,0.966044642164165,0.033955357835835094,0.9424821062982803,0.942310949536672,0.9441130274307851,0.9424821062982803,0.9052743044916153,0.9076680457278071,0.9073458000782237
all-mpnet-base-v2,vector-average-hidden-states,0.8480840556489585,0.8459662787057363,0.8510822510822512,0.1489177489177489,0.8492914492914492,0.15070855070855071,0.9270997458643322,0.9073458000782237,0.9666175932711547,0.9032772864461327,0.8137913065976906,0.1553325297071884,0.04285034898047396,0.9636093490741965,0.03639065092580355,0.966044642164165,0.033955357835835094,0.9424821062982803,0.942310949536672,0.9441130274307851,0.9424821062982803,0.9052743044916153,0.9076680457278071,0.9073458000782237
scibert-scivocab-uncased,vector-concatenation-hidden-states,0.8480676576550621,0.8548010269487877,0.8467532467532467,0.15324675324675321,0.8800902800902802,0.1199097199097199,0.9469566262387672,0.9081785961237856,0.97873214769607,0.9033460901160033,0.8285627448205243,0.13464530006386738,0.03776931749202474,0.9696039454943248,0.030396054505675223,0.9657376921665691,0.03426230783343102,0.9466020887011996,0.9460770688203723,0.9496125834910281,0.9466020887011996,0.9109851471104459,0.9229139861284243,0.9081785961237856
S-PubMedBert-MS-MARCO,abstract-text-classification-token,0.8480178399232416,0.8522443177395774,0.8476190476190475,0.15238095238095234,0.8698856698856697,0.1301143301143301,0.9315419564575949,0.9075983253307491,0.9736801909674252,0.9038361782940034,0.8232717663885286,0.14798298272212035,0.042136495484805754,0.9675776030424504,0.0324223969575496,0.9652763749899523,0.03472362501004787,0.9448885217134008,0.9447269567487213,0.9475937176868163,0.9448885217134008,0.9091487252057878,0.9175810224378111,0.9075983253307491
all-mpnet-base-v2,vector-concatenation-classification-token,0.8477533445455446,0.8575648418995916,0.8428571428571429,0.1571428571428571,0.8810481846196132,0.11895181538038682,0.9338769408537763,0.9077613137453563,0.9710298271468483,0.9033703014649346,0.8292664957065059,0.15199445621215085,0.040561746822447446,0.9726654846335698,0.02733451536643025,0.9645151941222284,0.03548480587777158,0.9482446130912708,0.9475123410948898,0.9488514340842923,0.9482446130912708,0.9129512271104987,0.9227816893709209,0.9077613137453563
all-mpnet-base-v2,vector-concatenation-hidden-states,0.8467371078557063,0.8618220059213848,0.8380952380952381,0.16190476190476188,0.8934343434343436,0.10656565656565659,0.9314596660906981,0.9069106720702464,0.9704475540391357,0.9027550774773745,0.8341471258621953,0.14245863930133015,0.037507596998502514,0.9757261060452551,0.024273893954745017,0.9633896703182985,0.03661032968170162,0.949871757125133,0.9491883719549963,0.9503121421751624,0.949871757125133,0.9155864744601697,0.928412006876321,0.9069106720702464
scibert-scivocab-uncased,vector-weighted-average-2080-hidden-states,0.8466028980563041,0.8496049970878348,0.8471861471861472,0.15281385281385276,0.866083387511959,0.13391661248804104,0.931857709208411,0.906357232293865,0.9743920305206151,0.9025001457775708,0.8199480139013773,0.14493107470698702,0.03994967776003432,0.965528317401583,0.034471682598417104,0.9652426279480826,0.034757372051917305,0.9433309554814368,0.9432899955066293,0.9465396394566616,0.9433309554814368,0.9072922572500256,0.9156630077300207,0.906357232293865
S-PubMedBert-MS-MARCO,vector-sum-hidden-states,0.8463510827021518,0.8480417769728003,0.8476190476190475,0.15238095238095234,0.860404806833378,0.13959519316662172,0.9417969473249719,0.9060785684918432,0.9774336633147918,0.9027023736568968,0.8171577395639714,0.14544853435281133,0.040634852399178245,0.9645380893646391,0.03546191063536114,0.9651164573800971,0.0348835426199029,0.9424825945635567,0.942553934746873,0.9454943023290432,0.9424825945635567,0.9062412603069319,0.9127606321067376,0.9060785684918432
S-PubMedBert-MS-MARCO,vector-average-hidden-states,0.8463510827021518,0.8480417769728003,0.8476190476190475,0.15238095238095234,0.860404806833378,0.13959519316662172,0.9417969473249719,0.9060785684918432,0.9774336633147918,0.9027023736568968,0.8171577395639714,0.14544853435281133,0.040634852399178245,0.9645380893646391,0.03546191063536114,0.9651164573800971,0.0348835426199029,0.9424825945635567,0.942553934746873,0.9454943023290432,0.9424825945635567,0.9062412603069319,0.9127606321067376,0.9060785684918432
scibert-scivocab-uncased,vector-sum-hidden-states,0.8448345224222187,0.8470518554369487,0.8471861471861473,0.15281385281385276,0.8685116470830756,0.13148835291692432,0.9266654913424583,0.905862118275393,0.965557467766071,0.9013313778954642,0.8196257367228436,0.1601538346978853,0.04297387349837367,0.9645380893646389,0.03546191063536114,0.9655062246791123,0.034493775320887855,0.9424681907379006,0.9423988390918341,0.9473234912346568,0.9424681907379006,0.9057405047380892,0.917008935881094,0.905862118275393
scibert-scivocab-uncased,vector-average-hidden-states,0.8448345224222187,0.8470518554369487,0.8471861471861473,0.15281385281385276,0.8685116470830756,0.13148835291692432,0.9266654913424583,0.905862118275393,0.965557467766071,0.9013313778954642,0.8196257367228436,0.1601538346978853,0.04297387349837367,0.9645380893646389,0.03546191063536114,0.9655062246791123,0.034493775320887855,0.9424681907379006,0.9423988390918341,0.9473234912346568,0.9424681907379006,0.9057405047380892,0.917008935881094,0.905862118275393
Bio-ClinicalBERT,vector-weighted-average-2080-hidden-states,0.8446323030844854,0.8507486200915425,0.8424242424242424,0.15757575757575756,0.8690788047930905,0.1309211952069095,0.9299836670916948,0.9050647047987475,0.9738344693131928,0.9012739289475149,0.8202206257977297,0.1535553396311471,0.042730274671352576,0.9677051671732523,0.03229483282674772,0.9641343866752595,0.03586561332474035,0.9442230161415618,0.9440868605071101,0.9463256269256949,0.9442230161415618,0.908185380440533,0.9166065957341751,0.9050647047987475
SapBERT-from-PubMedBERT-fulltext,abstract-text-classification-token,0.8441674974655465,0.8564174438931663,0.8380952380952381,0.1619047619047619,0.887904159332731,0.11209584066726923,0.9144617775434782,0.9058975008443093,0.9682440401103675,0.900829339230534,0.8296628582881961,0.16103495564092368,0.04546434898690334,0.9736997635933806,0.02630023640661938,0.9637114956852445,0.03628850431475551,0.9482863597724098,0.9473619564456142,0.9494472855948033,0.9482863597724098,0.9124001510746069,0.9258078275089877,0.9058975008443093
S-PubMedBert-MS-MARCO,vector-weighted-average-4060-classification-token,0.8440494059377232,0.8380145707976154,0.851082251082251,0.14891774891774887,0.8400080739366453,0.15999192606335463,0.9108773363260403,0.9047812104125702,0.970597060201593,0.9009621446401225,0.8057317782644563,0.1663183472256143,0.04827842380326809,0.9584801697428895,0.041519830257110556,0.9661268568789115,0.03387314312108836,0.9383347810398781,0.9385863481326999,0.9424895206283613,0.9383347810398781,0.8999081512698422,0.9030674654077784,0.9047812104125702
S-PubMedBert-MS-MARCO,vector-weighted-average-1090-classification-token,0.8434443097517833,0.8338497026565024,0.8519480519480518,0.14805194805194802,0.8255494505494505,0.17445054945054944,0.8953539528764819,0.9036938951427851,0.9593893707792874,0.9009055207832117,0.7979958773632699,0.18356061677625166,0.0521006976294428,0.9554397383375184,0.044560261662481816,0.9656881781875735,0.03431182181242659,0.9358995579734449,0.9364485064296746,0.9394205125228365,0.9358995579734449,0.8970265844486204,0.895618814368512,0.9036938951427851
BioLinkBERT-base,vector-weighted-average-4060-classification-token,0.8431421718571509,0.8461921838286661,0.8428571428571429,0.15714285714285708,0.8586733372447658,0.14132666275523417,0.943609749473004,0.9042363221884498,0.9825870205958086,0.9006214081859382,0.8142962282296028,0.13718765432044225,0.040409357629318056,0.965615501519757,0.03438449848024315,0.9640901299362381,0.03590987006376197,0.9424969983892127,0.9423088607823787,0.9442905888093077,0.9424969983892127,0.9053870445098408,0.9113817335905019,0.9042363221884498
BioLinkBERT-base,vector-weighted-average-2080-classification-token,0.8430890263352916,0.8466070644331515,0.8428571428571429,0.1571428571428571,0.8621827907542192,0.13781720924578067,0.9292734815105771,0.9042468760553868,0.9776862719970951,0.9006369369249395,0.8156272772974693,0.15292835993885545,0.04486476124255444,0.9656366092536305,0.03436339074636946,0.9641173249030314,0.03588267509696859,0.9425109139495925,0.9423672600399813,0.9449617923175095,0.9425109139495925,0.9055827688212228,0.9131500578286255,0.9042468760553868
BioLinkBERT-base,vector-weighted-average-3070-classification-token,0.8424614952748884,0.8450451918742209,0.8428571428571429,0.15714285714285708,0.8585626014197442,0.1414373985802557,0.9327627822655005,0.9037402904424182,0.9801709275922967,0.9001052430787705,0.8134147288000829,0.14333987429787987,0.04219520980244974,0.9646234380276933,0.035376561972306646,0.9641013740228376,0.03589862597716248,0.9417187035385072,0.94160663438141,0.9441613721710022,0.9417187035385072,0.9045401851190878,0.9113319877212909,0.9037402904424182
S-PubMedBert-MS-MARCO,abstract-text-hidden-states,0.8421220555092974,0.8571124254430986,0.834199134199134,0.16580086580086575,0.8936988936988938,0.1063011063011063,0.9440364638833406,0.9049415123883209,0.9784804734272822,0.8995535166548242,0.831054015562865,0.14234200510093667,0.03997103270276512,0.9756838905775076,0.024316109422492405,0.9627843775753957,0.03721562242460425,0.9490368235023561,0.9479377019770345,0.9499337695316044,0.9490368235023561,0.9130143936913026,0.9282416356371445,0.9049415123883209
S-PubMedBert-MS-MARCO,vector-weighted-average-3070-classification-token,0.8418593281842003,0.8366530904713317,0.8471861471861472,0.15281385281385276,0.8353646353646353,0.1646353646353646,0.9191468261841897,0.9033397440774867,0.9725039645830579,0.8998597588153101,0.80223869998287,0.16150430397467833,0.046357074988098344,0.9594933409688269,0.040506659031173356,0.9650292683239786,0.034970731676021556,0.9383775042515697,0.938420900441682,0.9406919128111602,0.9383775042515697,0.8993079548054771,0.9001969518443067,0.9033397440774867
S-PubMedBert-MS-MARCO,vector-weighted-average-2080-classification-token,0.8414337829538567,0.8412495335836296,0.8428571428571429,0.15714285714285708,0.846978946978947,0.15302105302105298,0.9179119833844225,0.9032015843648592,0.9699572205469524,0.8996696375480534,0.8076357090057456,0.16175665558422878,0.04619958234217295,0.9635460258725755,0.036453974127424627,0.9640541065698707,0.03594589343012948,0.9408405584387619,0.9406186211208791,0.9421044097993386,0.9408405584387619,0.9024243351399042,0.9055165267744089,0.9032015843648592
pubmedbert-base-embeddings,vector-weighted-average-1090-hidden-states,0.8412698782459365,0.847725751419769,0.8385281385281383,0.1614718614718614,0.8653766868052583,0.13462331319474174,0.9171033615774705,0.9030629657884514,0.969156077759223,0.8994257908354264,0.8160620352934629,0.15963123568575477,0.04408412547028725,0.9675977930487644,0.03240220695123562,0.963091739175203,0.03690826082479691,0.943289208800298,0.9430400621306105,0.9447838263203729,0.943289208800298,0.9064144164671876,0.9142342129902307,0.9030629657884514
S-PubMedBert-MS-MARCO,vector-concatenation-classification-token,0.8405154136529606,0.8470754337377416,0.8385281385281386,0.1614718614718614,0.8686840936840936,0.1313159063159063,0.930420751822504,0.9030634246522313,0.9721577476896626,0.8989988076254217,0.8171473252576159,0.1580112103974158,0.04178081209448322,0.9675987107763242,0.0324012892236759,0.9633278449479434,0.0366721550520565,0.9432613776795388,0.9429504303724021,0.9456934935106739,0.9432613776795388,0.9060878786738199,0.9160059693160187,0.9030634246522313
SapBERT-from-PubMedBERT-fulltext,vector-weighted-average-3070-hidden-states,0.840349448458737,0.8418078222916408,0.8419913419913421,0.158008658008658,0.8557165057165057,0.14428349428349427,0.9246883928673048,0.9027686839319587,0.9729110184706853,0.8986795575021215,0.8106780259037143,0.15406774050543418,0.0433486866062794,0.9635460258725755,0.03645397412742463,0.9642226122160722,0.035777387783927674,0.9407829431361375,0.94069657107061,0.9439238068465372,0.9407829431361375,0.9026394856335461,0.909969558966289,0.9027686839319587
biobert-base-cased-v1.2,vector-weighted-average-3070-hidden-states,0.8398146533155428,0.8409331246848953,0.8424242424242423,0.15757575757575756,0.8559736559736562,0.144026344026344,0.91078963659219,0.9034591404330072,0.9680233182892758,0.8974311976052123,0.8116096515693153,0.167527745677811,0.0458527461691024,0.9644940384417722,0.03550596155822797,0.9648596957835158,0.03514030421648417,0.9416193415547441,0.9409338615459578,0.9443322957957524,0.9416193415547441,0.902510449310828,0.9104166758785857,0.9034591404330072
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-2080-classification-token,0.8396579220176681,0.836139411664093,0.8463203463203461,0.15367965367965364,0.8485443750149632,0.15145562498503673,0.9219974461009877,0.9024323784962084,0.9715010051619672,0.8978268067840929,0.8061025279562699,0.17951040984267358,0.044573320186675584,0.9585444106720703,0.041455589327929754,0.9652528488512774,0.03474715114872261,0.93745565940958,0.9377509688656567,0.9435311229538001,0.93745565940958,0.8986495523667402,0.9068986119331205,0.9024323784962084
Bio-ClinicalBERT,vector-concatenation-hidden-states,0.8376769645525586,0.8470333921886718,0.8337662337662337,0.1662337662337662,0.8733861376718518,0.12661386232814803,0.9240640046139174,0.9016951846334363,0.9701279512449725,0.8969053050156549,0.8177507252984323,0.15715465678114088,0.044385686141425164,0.9696241355006388,0.030375864499361256,0.9626093793463526,0.03739062065364742,0.9441529500743872,0.9434404982999735,0.9457723895040424,0.9441529500743872,0.9063967535981883,0.9179977585091024,0.9016951846334363
SapBERT-from-PubMedBERT-fulltext,vector-weighted-average-2080-hidden-states,0.8376064684605078,0.8352036807283622,0.8424242424242424,0.15757575757575754,0.8441674727389012,0.1558325272610987,0.917787105518198,0.9009798994304082,0.969846826264495,0.8968174605234542,0.8028790111476767,0.16127977505444457,0.04573375978217786,0.9595355564365742,0.040464443563425975,0.9642259780313213,0.035774021968678606,0.9375555096586197,0.9376689080965357,0.941660419164487,0.9375555096586197,0.8982849163098056,0.9041967253851114,0.9009798994304082
scibert-scivocab-uncased,vector-weighted-average-1090-hidden-states,0.8371837928140697,0.8337876576625624,0.8428571428571429,0.15714285714285714,0.8413395466966895,0.15866045330331044,0.9109689325521102,0.9006351592440863,0.9659266111625038,0.8961371675945573,0.8011573833469489,0.16493861270966934,0.046067368768605815,0.9584131756310296,0.041586824368970536,0.9642954043536461,0.035704595646354045,0.9367340033309458,0.936871553025095,0.9410827836667037,0.9367340033309458,0.8972803593514507,0.9028174755251677,0.9006351592440863
biobert-base-cased-v1.2,vector-sum-hidden-states,0.8358516555667289,0.8355635981287706,0.8389610389610389,0.161038961038961,0.8479225139939427,0.15207748600605744,0.8937062589405074,0.900725839069965,0.9588552700254825,0.8950319603664079,0.8042231864423309,0.1799782554015929,0.04812679580035223,0.9624906391788909,0.03750936082110921,0.9635984754472455,0.036401524552754506,0.9391711794584845,0.9386410293033899,0.9418836905079282,0.9391711794584845,0.8990559621729167,0.9057604947205941,0.900725839069965
biobert-base-cased-v1.2,vector-average-hidden-states,0.8358516555667289,0.8355635981287706,0.8389610389610389,0.161038961038961,0.8479225139939427,0.15207748600605744,0.8937062589405074,0.900725839069965,0.9588552700254825,0.8950319603664079,0.8042231864423309,0.1799782554015929,0.04812679580035223,0.9624906391788909,0.03750936082110921,0.9635984754472455,0.036401524552754506,0.9391711794584845,0.9386410293033899,0.9418836905079282,0.9391711794584845,0.8990559621729167,0.9057604947205941,0.900725839069965
BiomedNLP-BiomedBERT-base-uncased-abstract,text-concatenation-classification-token,0.8340654824847056,0.8323630457661189,0.8376623376623378,0.16233766233766234,0.8382419323595794,0.16175806764042056,0.9177132952154631,0.8990949787954877,0.9695098200186081,0.8941758659750375,0.7983808522777387,0.18420123047704406,0.045899149199572026,0.9605276199286376,0.03947238007136248,0.9632962066961199,0.03670379330388015,0.9374993591518246,0.9372473424233012,0.9398176133778355,0.9374993591518246,0.8969200391063987,0.9007690695278496,0.8990949787954877
all-mpnet-base-v2,text-concatenation-classification-token,0.8339463676463088,0.8371371556735864,0.8333333333333331,0.16666666666666663,0.8493756243756242,0.15062437562437558,0.9183096206082672,0.8984493157423314,0.961938567650871,0.894388082445737,0.8028612168961485,0.1687805425308006,0.045186482158259954,0.9635652981513297,0.036434701848670384,0.9619734201625969,0.038026579837403145,0.9391831419577582,0.9389800237307026,0.9407060758123761,0.9391831419577582,0.8998407931648128,0.9056745222691107,0.8984493157423314
Bio-ClinicalBERT,vector-weighted-average-3070-hidden-states,0.8315790543638025,0.8380357773786999,0.8294372294372294,0.17056277056277053,0.8589841375555659,0.14101586244443387,0.9267231738905541,0.8975580270793037,0.9707358539805349,0.8926394609017959,0.8058883016389667,0.158986036865071,0.04429844750851993,0.965678824721378,0.034321175278622086,0.9613261019093814,0.03867389809061851,0.9401040102691957,0.9396717512285099,0.9421362465188297,0.9401040102691957,0.9005958510293246,0.9101551197324738,0.8975580270793037
SapBERT-from-PubMedBERT-fulltext,vector-concatenation-classification-token,0.831402016498793,0.8302035438681402,0.8333333333333331,0.16666666666666663,0.8325983540269254,0.16740164597307455,0.9190191185518596,0.8964344448849537,0.9703734850820883,0.8932620831380822,0.7928353362592334,0.15596154342747845,0.043882970944353714,0.9595355564365742,0.04046444356342599,0.961722096344281,0.03827790365571897,0.9358985814428923,0.9360613298235979,0.9375703409893701,0.9358985814428923,0.8953226528117492,0.8971602251856032,0.8964344448849537
S-PubMedBert-MS-MARCO,vector-weighted-average-1090-hidden-states,0.831354297576769,0.8233725901427766,0.8389610389610388,0.161038961038961,0.817919662037309,0.1820803379626909,0.9259462723096595,0.8961656508256879,0.9718745369647311,0.8930513536820828,0.7851389351677716,0.16174989854023708,0.04641633642602904,0.9533702626903368,0.0466297373096633,0.9626831262290682,0.0373168737709318,0.9317661482754228,0.9323358590582693,0.9354765392742993,0.9317661482754228,0.8904954888463601,0.8903013941331889,0.8961656508256879
BioLinkBERT-base,vector-weighted-average-1090-classification-token,0.8311940691930798,0.830312582578029,0.834199134199134,0.16580086580086575,0.8378663664377949,0.162133633562205,0.9142662587749741,0.8963502058379488,0.9724094386444063,0.8927416676973032,0.7946333199651838,0.16611044357543642,0.0478688259235237,0.9585012774767632,0.04149872252323686,0.961827896756925,0.03817210324307498,0.9350790281763243,0.935392475893355,0.9385054474460607,0.9350790281763243,0.895034451036147,0.8998471315973601,0.8963502058379488
biobert-base-cased-v1.2,vector-weighted-average-4060-hidden-states,0.8311705663564259,0.8380575754020876,0.8298701298701298,0.1701298701298701,0.8646761307475594,0.13532386925244067,0.9008483884791941,0.8987022998586366,0.9631823554695896,0.8920923556486452,0.8093913214394746,0.17425437660062149,0.04656703830672984,0.9675344698471433,0.0324655301528567,0.9620888519604834,0.03791114803951668,0.9416337453804001,0.9405228061453929,0.9437787351734455,0.9416337453804001,0.9011606530062851,0.9133824913540212,0.8987022998586366
pubmedbert-base-embeddings,vector-weighted-average-1090-classification-token,0.8304407928721217,0.829434002850152,0.8329004329004328,0.16709956709956708,0.8363308649022935,0.16366913509770653,0.916332112726575,0.8962285485354403,0.9718053569926837,0.8923365126886241,0.7937567883517093,0.16148030164285535,0.046695135312506804,0.9595566641704478,0.04044333582955229,0.961904693745404,0.03809530625459586,0.9359278773594808,0.9358905444195275,0.9381826701369663,0.9359278773594808,0.8949493687078702,0.8991177793238487,0.8962285485354403
all-mpnet-base-v2,vector-sum-classification-token,0.8262312386342113,0.8368096790064753,0.8212121212121213,0.17878787878787875,0.8635638171352457,0.13643618286475429,0.9270028044746768,0.8949014477402545,0.967080595168014,0.8892454375076495,0.8048988007942237,0.1610843931913531,0.04459814174868602,0.9685907742683876,0.0314092257316124,0.9596967508645675,0.040303249135432324,0.9408688778247976,0.9399340946422823,0.9416100715500164,0.9408688778247976,0.9003198358863678,0.9116302839999068,0.8949014477402545
all-mpnet-base-v2,vector-average-classification-token,0.8262312386342113,0.8368096790064753,0.8212121212121213,0.17878787878787875,0.8635638171352457,0.13643618286475429,0.9270028044746768,0.8949014477402545,0.967080595168014,0.8892454375076495,0.8048988007942237,0.1610843931913531,0.04459814174868602,0.9685907742683876,0.0314092257316124,0.9596967508645675,0.040303249135432324,0.9408688778247976,0.9399340946422823,0.9416100715500164,0.9408688778247976,0.9003198358863678,0.9116302839999068,0.8949014477402545
SapBERT-from-PubMedBERT-fulltext,vector-sum-classification-token,0.8262196270143279,0.8235447691315624,0.8294372294372294,0.1705627705627705,0.8248907177478606,0.17510928225213937,0.8929611843553037,0.8929767311011528,0.9556738089231152,0.8896610230810472,0.7847308207654654,0.1856667032166242,0.05007303261343665,0.9565162327650766,0.04348376723492356,0.9606674382706589,0.039332561729340965,0.93269946735141,0.9330316983377203,0.935107207280374,0.93269946735141,0.8909529500990914,0.8927790780092598,0.8929767311011528
SapBERT-from-PubMedBERT-fulltext,vector-average-classification-token,0.8262196270143279,0.8235447691315624,0.8294372294372294,0.1705627705627705,0.8248907177478606,0.17510928225213937,0.8929611843553037,0.8929767311011528,0.9556738089231152,0.8896610230810472,0.7847308207654654,0.1856667032166242,0.05007303261343665,0.9565162327650766,0.04348376723492356,0.9606674382706589,0.039332561729340965,0.93269946735141,0.9330316983377203,0.935107207280374,0.93269946735141,0.8909529500990914,0.8927790780092598,0.8929767311011528
BioLinkBERT-base,text-concatenation-classification-token,0.8221992895740945,0.8253063017038171,0.8212121212121213,0.17878787878787877,0.8348706848706846,0.1651293151293151,0.9204881767329547,0.890880883301096,0.971975887459236,0.8870558462159094,0.7869216016491579,0.1621976991571272,0.047151401198599695,0.9605496453900709,0.039450354609929086,0.958745326944887,0.04125467305511293,0.9342580101139271,0.9342611675552693,0.9355694449879234,0.9342580101139271,0.8923895865526642,0.896808005907786,0.890880883301096
all-mpnet-base-v2,vector-weighted-average-1090-hidden-states,0.8212794010142878,0.8195923807888502,0.8251082251082251,0.17489177489177485,0.8290707969279397,0.1709292030720602,0.9115834648446834,0.8907810261996202,0.9579507410566614,0.8864320950276804,0.7831094055463723,0.17159897698383592,0.04546963838325792,0.9564538272910154,0.04354617270898492,0.959982784807788,0.040017215192212095,0.9317239133290072,0.9318516576405079,0.9355159117938678,0.9317239133290072,0.8886885916936994,0.8945267908678639,0.8907810261996202
biobert-base-cased-v1.2,vector-weighted-average-4060-classification-token,0.8202362372101509,0.7989077889187499,0.8385281385281386,0.1614718614718614,0.7782260689823715,0.2217739310176285,0.8874690131172842,0.8888349765662438,0.9551156803932014,0.8846887260857614,0.7567007342963786,0.20433854307674815,0.056956489720626904,0.9391418146043494,0.06085818539565072,0.9624457150463406,0.03755428495365934,0.9202291721901678,0.9215502295510734,0.9277418178414442,0.9202291721901678,0.8744562931963092,0.8703358920143562,0.8888349765662438
BioLinkBERT-base,title-text-hidden-states,0.8192569160158921,0.8273323106373124,0.8164502164502162,0.18354978354978352,0.8525113775113775,0.14748862248862243,0.9207682618055232,0.8900082161645528,0.9680105702191732,0.8850992205060857,0.7933338571551258,0.17035088142146781,0.04849092927770784,0.9635662158788895,0.03643378412111066,0.9583636317596748,0.041636368240325274,0.9359139617991014,0.9355364648583228,0.938518060939183,0.9359139617991014,0.8939487220426896,0.9054375046355261,0.8900082161645528
scibert-scivocab-uncased,abstract-text-hidden-states,0.8191319091052494,0.8274145971884566,0.8164502164502164,0.18354978354978352,0.8552891552891554,0.14471084471084472,0.9129134215077068,0.8899545291023088,0.969286795535639,0.8847959005208388,0.7941946031068279,0.16264128787828022,0.04682008274829093,0.9634588417544017,0.036541158245598594,0.9583455230570608,0.041654476942939236,0.9358131350195086,0.9354521523535306,0.9389979160110187,0.9358131350195086,0.8939365881644035,0.906817339173108,0.8899545291023088
Bio-ClinicalBERT,vector-weighted-average-4060-hidden-states,0.8180013011807004,0.818482673114906,0.8203463203463202,0.17965367965367965,0.8305346769632485,0.1694653230367516,0.9124694438569444,0.8894237989115417,0.9629532406128151,0.8838985360093041,0.7824195890640013,0.17223725931527686,0.04841906928582235,0.9585012774767632,0.04149872252323685,0.9593760758768306,0.040623924123169564,0.9326159739891321,0.9322114726153499,0.9351735247209857,0.9326159739891321,0.8884843362348265,0.8949553764200393,0.8894237989115417
BioLinkBERT-base,abstract-text-classification-token,0.8175666184506266,0.8352548036758565,0.8082251082251082,0.19177489177489174,0.8764608407465551,0.12353915925344496,0.9200032917997618,0.8899272392218739,0.9666764446366668,0.8840117637239444,0.8044261999020091,0.1666527464322703,0.045999361914853404,0.9716293702186395,0.028370629781360596,0.9568106260578427,0.04318937394215725,0.9407973469617936,0.9396580893959048,0.9417669079780231,0.9407973469617936,0.899551433229655,0.9166357334021986,0.8899272392218739
